time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2022-09-11 02:00:00,14.1,13.5,96.0,0.0,,300.0,3.6,,1019.6,,1.0
2022-09-11 03:00:00,13.8,13.3,97.0,0.0,,290.0,5.4,,1019.6,,1.0
2022-09-11 04:00:00,13.7,13.2,97.0,0.0,,330.0,3.6,,1019.6,,1.0
2022-09-11 05:00:00,13.5,13.0,97.0,0.0,,260.0,3.6,,1019.8,,2.0
2022-09-11 06:00:00,13.2,12.7,97.0,0.0,,300.0,1.8,,1020.2,,5.0
2022-09-11 07:00:00,14.3,14.0,98.0,0.0,,0.0,0.0,,1020.2,,5.0
2022-09-11 08:00:00,14.9,14.4,97.0,0.2,,130.0,5.4,,1020.3,,5.0
2022-09-11 09:00:00,15.8,14.2,90.0,0.0,,120.0,5.4,,1020.5,,3.0
2022-09-11 10:00:00,17.7,14.8,83.0,0.0,,140.0,5.4,,1020.5,,2.0
2022-09-11 11:00:00,19.7,15.1,75.0,0.0,,160.0,7.6,,1020.0,,3.0
2022-09-11 12:00:00,22.0,14.9,64.0,0.0,,200.0,9.4,,1019.6,,3.0
2022-09-11 13:00:00,22.1,13.7,59.0,0.0,,180.0,7.6,,1019.3,,3.0
2022-09-11 14:00:00,23.1,14.4,58.0,0.0,,160.0,7.6,,1018.6,,3.0
2022-09-11 15:00:00,21.9,14.3,62.0,0.0,,120.0,7.6,,1018.0,,2.0
2022-09-11 16:00:00,22.7,13.7,57.0,0.0,,170.0,5.4,,1017.4,,2.0
2022-09-11 17:00:00,22.0,13.3,58.0,0.0,,140.0,9.4,,1017.1,,3.0
2022-09-11 18:00:00,19.9,12.9,64.0,0.0,,130.0,9.4,,1016.7,,3.0
2022-09-11 19:00:00,18.7,12.7,68.0,0.0,,120.0,7.6,,1016.9,,3.0
2022-09-11 20:00:00,17.9,13.2,74.0,0.0,,120.0,5.4,,1017.2,,3.0
2022-09-11 21:00:00,17.3,13.4,78.0,0.0,,130.0,5.4,,1016.9,,3.0
2022-09-11 22:00:00,16.9,13.6,81.0,0.0,,130.0,7.6,,1016.8,,3.0
2022-09-11 23:00:00,16.5,13.6,83.0,0.0,,130.0,9.4,,1016.4,,1.0
2022-09-12 00:00:00,16.0,13.7,86.0,0.0,,170.0,5.4,,1016.2,,1.0
2022-09-12 01:00:00,15.3,13.3,88.0,0.0,,140.0,5.4,,1015.6,,1.0
2022-09-12 02:00:00,15.0,13.4,90.0,0.0,,160.0,3.6,,1015.3,,1.0
2022-09-12 03:00:00,14.9,13.6,92.0,0.0,,140.0,5.4,,1014.8,,1.0
2022-09-12 04:00:00,14.5,13.4,93.0,0.0,,140.0,5.4,,1014.4,,1.0
2022-09-12 05:00:00,14.0,12.9,93.0,0.0,,150.0,3.6,,1014.3,,1.0
2022-09-12 06:00:00,14.1,13.1,94.0,0.0,,150.0,5.4,,1014.4,,3.0
2022-09-12 07:00:00,14.9,13.4,91.0,0.0,,130.0,5.4,,1014.4,,3.0
2022-09-12 08:00:00,16.1,13.0,82.0,0.0,,140.0,5.4,,1014.3,,2.0
2022-09-12 09:00:00,20.4,13.4,64.0,0.0,,170.0,3.6,,1014.2,,1.0
2022-09-12 10:00:00,22.5,13.3,56.0,0.0,,110.0,9.4,,1013.6,,3.0
2022-09-12 11:00:00,24.2,14.9,56.0,0.0,,110.0,7.6,,1013.2,,2.0
2022-09-12 12:00:00,25.6,13.8,48.0,0.0,,130.0,9.4,,1012.5,,3.0
2022-09-12 13:00:00,26.6,14.7,48.0,0.0,,150.0,7.6,,1012.4,,3.0
2022-09-12 14:00:00,27.5,13.4,42.0,0.0,,150.0,9.4,,1011.7,,3.0
2022-09-12 15:00:00,27.0,13.7,44.0,0.0,,120.0,11.2,,1011.1,,2.0
2022-09-12 16:00:00,27.0,13.3,43.0,0.0,,160.0,9.4,,1010.8,,2.0
2022-09-12 17:00:00,26.0,12.4,43.0,0.0,,140.0,9.4,,1010.4,,1.0
2022-09-12 18:00:00,23.8,13.0,51.0,0.0,,130.0,9.4,,1010.3,,1.0
2022-09-12 19:00:00,22.8,13.8,57.0,0.0,,130.0,7.6,,1010.1,,3.0
2022-09-12 20:00:00,22.2,14.1,60.0,0.0,,120.0,9.4,,1010.1,,3.0
2022-09-12 21:00:00,21.7,14.1,62.0,0.0,,100.0,3.6,,1010.5,,3.0
2022-09-12 22:00:00,21.1,13.8,63.0,0.0,,100.0,3.6,,1010.2,,3.0
2022-09-12 23:00:00,20.5,14.2,67.0,0.0,,50.0,3.6,,1010.1,,3.0
2022-09-13 00:00:00,20.5,13.7,65.0,0.0,,30.0,5.4,,1010.1,,3.0
2022-09-13 01:00:00,20.1,14.5,70.0,0.0,,50.0,3.6,,1009.8,,3.0
2022-09-13 02:00:00,20.0,14.6,71.0,0.0,,90.0,3.6,,1009.3,,3.0
2022-09-13 03:00:00,19.5,14.3,72.0,0.0,,70.0,3.6,,1008.9,,3.0
2022-09-13 04:00:00,19.7,14.3,71.0,0.0,,40.0,5.4,,1008.7,,3.0
2022-09-13 05:00:00,19.8,14.8,73.0,0.0,,340.0,5.4,,1009.0,,3.0
2022-09-13 06:00:00,20.1,14.5,70.0,0.0,,340.0,7.6,,1009.0,,3.0
2022-09-13 07:00:00,20.3,14.4,69.0,0.0,,40.0,11.2,,1008.0,,3.0
2022-09-13 08:00:00,21.3,14.9,67.0,0.0,,90.0,11.2,,1007.9,,3.0
2022-09-13 09:00:00,22.0,15.1,65.0,0.0,,140.0,9.4,,1008.4,,3.0
2022-09-13 10:00:00,22.3,16.3,69.0,0.2,,160.0,11.2,,1008.7,,3.0
2022-09-13 11:00:00,23.6,16.1,63.0,0.0,,120.0,9.4,,1008.3,,3.0
2022-09-13 12:00:00,24.6,16.0,59.0,0.0,,110.0,11.2,,1007.9,,3.0
2022-09-13 13:00:00,25.1,16.0,57.0,0.0,,90.0,9.4,,1007.3,,3.0
2022-09-13 14:00:00,25.4,16.5,58.0,0.0,,140.0,9.4,,1006.9,,3.0
2022-09-13 15:00:00,25.8,17.7,61.0,0.0,,130.0,7.6,,1006.6,,3.0
2022-09-13 16:00:00,26.2,17.8,60.0,0.0,,170.0,5.4,,1006.4,,3.0
2022-09-13 17:00:00,25.1,17.8,64.0,0.0,,110.0,7.6,,1006.2,,3.0
2022-09-13 18:00:00,24.0,17.5,67.0,0.0,,130.0,5.4,,1006.2,,3.0
2022-09-13 19:00:00,23.3,18.0,72.0,0.0,,130.0,5.4,,1006.4,,3.0
2022-09-13 20:00:00,22.5,19.7,84.0,0.2,,150.0,7.6,,1006.5,,7.0
2022-09-13 21:00:00,21.8,18.8,83.0,4.2,,180.0,7.6,,1006.2,,9.0
2022-09-13 22:00:00,21.6,19.2,86.0,0.0,,200.0,7.6,,1005.9,,7.0
2022-09-13 23:00:00,21.5,19.4,88.0,0.0,,210.0,7.6,,1006.2,,3.0
2022-09-14 00:00:00,21.2,18.2,83.0,0.0,,230.0,7.6,,1006.2,,3.0
2022-09-14 01:00:00,20.8,18.6,87.0,0.2,,180.0,9.4,,1005.2,,3.0
2022-09-14 02:00:00,20.4,18.7,90.0,,,200.0,7.6,,1005.0,,3.0
2022-09-14 03:00:00,19.9,18.4,91.0,0.0,,180.0,3.6,,1004.9,,3.0
2022-09-14 04:00:00,19.7,18.4,92.0,0.0,,210.0,5.4,,1004.9,,17.0
2022-09-14 05:00:00,19.3,18.0,92.0,0.0,,270.0,5.4,,1004.4,,3.0
2022-09-14 06:00:00,19.6,18.1,91.0,0.5,,180.0,9.4,,1004.5,,17.0
2022-09-14 07:00:00,19.9,18.2,90.0,0.0,,210.0,9.4,,1004.7,,3.0
2022-09-14 08:00:00,20.8,18.7,88.0,0.0,,210.0,7.6,,1005.1,,3.0
2022-09-14 09:00:00,22.8,18.5,77.0,0.0,,219.0,8.3,,1005.2,,3.0
2022-09-14 10:00:00,23.6,18.0,71.0,0.0,,200.0,11.2,,1005.4,,2.0
2022-09-14 11:00:00,24.7,16.4,60.0,0.0,,260.0,13.0,,1004.8,,17.0
2022-09-14 12:00:00,25.3,15.9,56.0,0.2,,260.0,16.6,,1004.7,,17.0
2022-09-14 13:00:00,26.0,16.2,55.0,0.0,,280.0,13.0,,1004.2,,17.0
2022-09-14 14:00:00,24.7,16.1,59.0,0.0,,290.0,11.2,,1004.3,,2.0
2022-09-14 15:00:00,25.0,15.0,54.0,1.2,,290.0,13.0,,1004.1,,18.0
2022-09-14 16:00:00,25.2,14.9,53.0,0.0,,280.0,14.8,,1004.3,,9.0
2022-09-14 17:00:00,24.2,15.7,59.0,0.0,,280.0,14.8,,1004.6,,18.0
2022-09-14 18:00:00,23.3,15.3,61.0,0.1,,270.0,9.4,,1005.0,,7.0
2022-09-14 19:00:00,23.1,14.6,59.0,0.0,,280.0,7.6,,1005.6,,3.0
2022-09-14 20:00:00,22.4,17.5,74.0,0.0,,350.0,11.2,,1006.4,,3.0
2022-09-14 21:00:00,21.3,17.3,78.0,0.0,,340.0,9.4,,1006.9,,3.0
2022-09-14 22:00:00,20.6,17.2,81.0,0.0,,320.0,9.4,,1007.3,,3.0
2022-09-14 23:00:00,19.7,16.3,81.0,0.0,,330.0,9.4,,1007.8,,3.0
2022-09-15 00:00:00,19.4,16.2,82.0,0.0,,350.0,11.2,,1008.0,,2.0
2022-09-15 01:00:00,18.9,15.9,83.0,0.0,,10.0,11.2,,1008.3,,3.0
2022-09-15 02:00:00,18.0,15.6,86.0,0.0,,360.0,13.0,,1008.6,,3.0
2022-09-15 03:00:00,17.4,15.2,87.0,0.0,,360.0,11.2,,1008.7,,3.0
2022-09-15 04:00:00,16.5,13.6,83.0,0.0,,350.0,11.2,,1008.9,,3.0
2022-09-15 05:00:00,15.9,12.8,82.0,0.0,,360.0,13.0,,1009.3,,3.0
2022-09-15 06:00:00,15.2,12.7,85.0,0.0,,360.0,9.4,,1009.9,,3.0
2022-09-15 07:00:00,15.3,12.8,85.0,0.0,,10.0,7.6,,1010.6,,3.0
2022-09-15 08:00:00,16.4,12.6,78.0,0.0,,20.0,7.6,,1011.1,,2.0
2022-09-15 09:00:00,19.0,11.8,63.0,0.0,,10.0,7.6,,1011.6,,2.0
2022-09-15 10:00:00,19.5,12.0,62.0,0.0,,360.0,5.4,,1011.7,,2.0
2022-09-15 11:00:00,20.0,11.7,59.0,0.0,,330.0,9.4,,1011.8,,7.0
2022-09-15 12:00:00,21.4,11.7,54.0,0.0,,350.0,5.4,,1011.4,,3.0
2022-09-15 13:00:00,21.7,12.5,56.0,0.0,,260.0,9.4,,1011.4,,3.0
2022-09-15 14:00:00,21.7,12.3,55.0,0.0,,310.0,11.2,,1011.1,,3.0
2022-09-15 15:00:00,21.9,11.3,51.0,0.0,,330.0,16.6,,1010.9,,3.0
2022-09-15 16:00:00,21.6,9.8,47.0,0.0,,300.0,13.0,,1011.1,,2.0
2022-09-15 17:00:00,21.2,12.3,57.0,0.0,,330.0,16.6,,1011.4,,2.0
2022-09-15 18:00:00,19.1,12.8,67.0,0.0,,20.0,18.4,,1012.0,,3.0
2022-09-15 19:00:00,18.2,10.8,62.0,0.0,,20.0,16.6,,1012.7,,3.0
2022-09-15 20:00:00,18.0,9.9,59.0,0.0,,20.0,14.8,,1013.3,,3.0
2022-09-15 21:00:00,17.8,10.2,61.0,0.0,,340.0,14.8,,1013.7,,3.0
2022-09-15 22:00:00,16.8,9.5,62.0,0.0,,10.0,13.0,,1013.9,,3.0
2022-09-15 23:00:00,16.0,9.4,65.0,0.0,,360.0,14.8,,1014.0,,3.0
2022-09-16 00:00:00,15.7,10.0,69.0,0.0,,330.0,9.4,,1014.0,,3.0
2022-09-16 01:00:00,15.2,10.4,73.0,0.0,,310.0,7.6,,1014.3,,3.0
2022-09-16 02:00:00,14.7,10.7,77.0,0.0,,310.0,7.6,,1014.2,,3.0
2022-09-16 03:00:00,14.4,11.0,80.0,0.0,,300.0,5.4,,1013.9,,3.0
2022-09-16 04:00:00,14.2,10.6,79.0,0.0,,330.0,9.4,,1014.1,,3.0
2022-09-16 05:00:00,13.6,10.8,83.0,0.0,,340.0,7.6,,1014.1,,3.0
2022-09-16 06:00:00,13.7,10.9,83.0,0.0,,350.0,7.6,,1014.4,,3.0
2022-09-16 07:00:00,14.0,11.0,82.0,0.0,,20.0,5.4,,1014.6,,3.0
2022-09-16 08:00:00,15.3,11.1,76.0,0.0,,40.0,9.4,,1015.3,,3.0
2022-09-16 09:00:00,15.7,8.9,64.0,0.1,,40.0,11.2,,1015.7,,7.0
2022-09-16 10:00:00,16.9,7.5,54.0,0.0,,40.0,9.4,,1015.9,,3.0
2022-09-16 11:00:00,17.2,6.4,49.0,0.0,,350.0,13.0,,1016.0,,3.0
2022-09-16 12:00:00,17.9,8.2,53.0,0.0,,10.0,16.6,,1016.0,,3.0
2022-09-16 13:00:00,17.9,5.5,44.0,0.0,,350.0,13.0,,1016.0,,3.0
2022-09-16 14:00:00,17.1,7.2,52.0,0.0,,350.0,14.8,,1015.9,,3.0
2022-09-16 15:00:00,16.2,6.3,52.0,0.0,,360.0,14.8,,1016.2,,2.0
2022-09-16 16:00:00,16.8,6.6,51.0,0.0,,360.0,9.4,,1015.9,,3.0
2022-09-16 17:00:00,16.4,4.4,45.0,0.0,,360.0,14.8,,1016.3,,2.0
2022-09-16 18:00:00,15.3,6.0,54.0,0.0,,10.0,27.7,,1017.2,,2.0
2022-09-16 19:00:00,13.7,6.3,61.0,0.0,,10.0,11.2,,1018.0,,2.0
2022-09-16 20:00:00,13.5,5.6,59.0,0.0,,360.0,13.0,,1018.5,,2.0
2022-09-16 21:00:00,12.9,5.8,62.0,0.0,,20.0,16.6,,1019.2,,2.0
2022-09-16 22:00:00,12.4,5.3,62.0,0.0,,360.0,13.0,,1019.8,,1.0
2022-09-16 23:00:00,12.0,5.6,65.0,0.0,,340.0,13.0,,1019.9,,1.0
2022-09-17 00:00:00,11.8,6.5,70.0,0.0,,320.0,9.4,,1020.0,,1.0
2022-09-17 01:00:00,11.6,6.1,69.0,0.0,,320.0,9.4,,1020.3,,1.0
2022-09-17 02:00:00,11.4,6.3,71.0,0.0,,330.0,9.4,,1020.6,,1.0
2022-09-17 03:00:00,10.9,5.8,71.0,0.0,,330.0,9.4,,1020.5,,1.0
2022-09-17 04:00:00,10.8,5.8,71.0,0.0,,330.0,13.0,,1020.7,,1.0
2022-09-17 05:00:00,10.6,6.2,74.0,0.0,,320.0,9.4,,1021.0,,1.0
2022-09-17 06:00:00,10.3,6.1,75.0,0.0,,320.0,9.4,,1021.3,,1.0
2022-09-17 07:00:00,11.0,5.7,70.0,0.0,,330.0,9.4,,1021.7,,1.0
2022-09-17 08:00:00,12.0,5.6,65.0,0.0,,330.0,9.4,,1021.7,,1.0
2022-09-17 09:00:00,13.8,6.2,60.0,0.0,,360.0,14.8,,1022.0,,1.0
2022-09-17 10:00:00,14.3,5.4,55.0,0.0,,350.0,16.6,,1022.1,,1.0
2022-09-17 11:00:00,15.8,6.0,52.0,0.0,,340.0,16.6,,1021.8,,3.0
2022-09-17 12:00:00,15.9,4.3,46.0,0.0,,330.0,16.6,,1021.4,,3.0
2022-09-17 13:00:00,16.7,4.1,43.0,0.0,,330.0,18.4,,1021.1,,3.0
2022-09-17 14:00:00,16.2,3.6,43.0,0.0,,340.0,16.6,,1020.9,,3.0
2022-09-17 15:00:00,16.4,2.4,39.0,0.0,,330.0,16.6,,1020.7,,2.0
2022-09-17 16:00:00,16.8,3.1,40.0,0.0,,360.0,14.8,,1020.8,,1.0
2022-09-17 17:00:00,15.3,3.1,44.0,0.0,,360.0,18.4,,1021.1,,2.0
2022-09-17 18:00:00,14.4,3.2,47.0,0.0,,340.0,14.8,,1021.8,,2.0
2022-09-17 19:00:00,13.8,3.8,51.0,0.0,,360.0,14.8,,1022.2,,2.0
2022-09-17 20:00:00,13.3,4.2,54.0,0.0,,360.0,11.2,,1022.6,,1.0
2022-09-17 21:00:00,12.4,4.6,59.0,0.0,,340.0,9.4,,1022.7,,1.0
2022-09-17 22:00:00,12.5,4.9,60.0,0.0,,290.0,5.4,,1022.7,,1.0
2022-09-17 23:00:00,12.0,5.2,63.0,0.0,,300.0,7.6,,1022.6,,1.0
2022-09-18 00:00:00,10.7,5.2,69.0,0.0,,280.0,5.4,,1022.4,,1.0
2022-09-18 01:00:00,10.2,5.2,71.0,0.0,,280.0,5.4,,1022.3,,1.0
2022-09-18 02:00:00,9.9,5.3,73.0,0.0,,280.0,5.4,,1022.1,,1.0
2022-09-18 03:00:00,9.7,5.1,73.0,0.0,,280.0,7.6,,1021.9,,1.0
2022-09-18 04:00:00,9.6,5.4,75.0,0.0,,280.0,5.4,,1021.6,,2.0
2022-09-18 05:00:00,9.0,5.6,79.0,0.0,,290.0,5.4,,1021.8,,1.0
2022-09-18 06:00:00,9.4,5.8,78.0,0.0,,280.0,5.4,,1021.8,,3.0
2022-09-18 07:00:00,9.9,6.2,78.0,0.0,,260.0,5.4,,1022.0,,2.0
2022-09-18 08:00:00,11.7,7.0,73.0,0.0,,280.0,5.4,,1022.1,,1.0
2022-09-18 09:00:00,15.1,8.6,65.0,0.0,,290.0,5.4,,1022.1,,1.0
2022-09-18 10:00:00,16.4,6.8,53.0,0.0,,280.0,9.4,,1021.8,,1.0
2022-09-18 11:00:00,17.3,6.5,49.0,0.0,,310.0,13.0,,1021.5,,1.0
2022-09-18 12:00:00,18.4,7.5,49.0,0.0,,320.0,14.8,,1021.1,,3.0
2022-09-18 13:00:00,18.9,7.0,46.0,0.0,,340.0,16.6,,1020.6,,3.0
2022-09-18 14:00:00,19.1,6.6,44.0,0.0,,330.0,18.4,,1020.2,,3.0
2022-09-18 15:00:00,19.2,7.0,45.0,0.0,,310.0,11.2,,1019.7,,3.0
2022-09-18 16:00:00,18.6,5.8,43.0,0.0,,330.0,16.6,,1019.7,,3.0
2022-09-18 17:00:00,17.0,5.9,48.0,0.0,,360.0,20.5,,1020.1,,2.0
2022-09-18 18:00:00,15.7,5.6,51.0,0.0,,350.0,16.6,,1020.6,,2.0
2022-09-18 19:00:00,14.7,5.5,54.0,0.0,,10.0,13.0,,1021.2,,3.0
2022-09-18 20:00:00,14.2,5.8,57.0,0.0,,340.0,13.0,,1021.7,,1.0
2022-09-18 21:00:00,13.8,6.4,61.0,0.0,,340.0,11.2,,1021.7,,1.0
2022-09-18 22:00:00,13.3,6.4,63.0,0.0,,320.0,5.4,,1021.8,,1.0
2022-09-18 23:00:00,13.0,6.8,66.0,0.0,,310.0,7.6,,1021.8,,1.0
2022-09-19 00:00:00,12.8,7.3,69.0,0.0,,330.0,9.4,,1021.9,,1.0
2022-09-19 01:00:00,12.4,7.5,72.0,0.0,,350.0,7.6,,1022.1,,2.0
2022-09-19 02:00:00,11.6,7.5,76.0,0.0,,350.0,9.4,,1022.2,,2.0
2022-09-19 03:00:00,11.9,8.9,82.0,0.0,,350.0,5.4,,1022.4,,1.0
2022-09-19 04:00:00,10.7,7.8,82.0,0.0,,310.0,5.4,,1022.6,,2.0
2022-09-19 05:00:00,11.0,7.7,80.0,0.0,,310.0,5.4,,1022.8,,1.0
2022-09-19 06:00:00,11.0,7.9,81.0,0.0,,310.0,7.6,,1023.0,,1.0
2022-09-19 07:00:00,11.8,8.1,78.0,0.0,,310.0,5.4,,1023.7,,1.0
2022-09-19 08:00:00,13.1,8.6,74.0,0.0,,350.0,7.6,,1024.0,,1.0
2022-09-19 09:00:00,14.2,7.3,63.0,0.0,,10.0,7.6,,1024.4,,1.0
2022-09-19 10:00:00,15.6,6.3,54.0,0.0,,350.0,9.4,,1024.5,,3.0
2022-09-19 11:00:00,17.3,6.2,48.0,0.0,,70.0,9.4,,1024.1,,3.0
2022-09-19 12:00:00,17.3,5.6,46.0,0.0,,360.0,9.4,,1024.0,,3.0
2022-09-19 13:00:00,18.3,5.5,43.0,0.0,,340.0,9.4,,1023.6,,3.0
2022-09-19 14:00:00,17.7,5.6,45.0,0.0,,30.0,14.8,,1023.3,,3.0
2022-09-19 15:00:00,17.9,6.1,46.0,0.0,,360.0,14.8,,1023.1,,3.0
2022-09-19 16:00:00,17.2,6.4,49.0,0.0,,350.0,11.2,,1023.0,,3.0
2022-09-19 17:00:00,16.8,5.1,46.0,0.0,,360.0,16.6,,1023.0,,3.0
2022-09-19 18:00:00,16.2,5.5,49.0,0.0,,350.0,11.2,,1023.3,,2.0
2022-09-19 19:00:00,15.2,5.1,51.0,0.0,,350.0,13.0,,1023.8,,1.0
2022-09-19 20:00:00,14.2,5.3,55.0,0.0,,360.0,13.0,,1024.2,,1.0
2022-09-19 21:00:00,13.5,5.9,60.0,0.0,,10.0,11.2,,1024.5,,1.0
2022-09-19 22:00:00,12.9,5.8,62.0,0.0,,30.0,11.2,,1024.9,,1.0
2022-09-19 23:00:00,12.5,5.9,64.0,0.0,,40.0,11.2,,1025.2,,1.0
2022-09-20 00:00:00,11.7,5.8,67.0,0.0,,30.0,7.6,,1025.1,,1.0
2022-09-20 01:00:00,10.9,5.8,71.0,0.0,,360.0,9.4,,1025.0,,1.0
2022-09-20 02:00:00,10.7,6.1,73.0,0.0,,30.0,7.6,,1024.8,,1.0
2022-09-20 03:00:00,10.5,5.9,73.0,0.0,,350.0,7.6,,1024.9,,1.0
2022-09-20 04:00:00,9.6,6.0,78.0,0.0,,350.0,7.6,,1024.9,,1.0
2022-09-20 05:00:00,9.5,6.4,81.0,0.0,,10.0,7.6,,1025.1,,1.0
2022-09-20 06:00:00,10.0,6.7,80.0,0.0,,350.0,3.6,,1025.2,,1.0
2022-09-20 07:00:00,11.7,7.4,75.0,0.0,,10.0,5.4,,1025.4,,1.0
2022-09-20 08:00:00,11.7,6.8,72.0,0.0,,310.0,5.4,,1025.9,,2.0
2022-09-20 09:00:00,12.9,7.8,71.0,0.0,,350.0,5.4,,1026.3,,2.0
2022-09-20 10:00:00,14.3,7.8,65.0,0.0,,30.0,5.4,,1026.1,,1.0
2022-09-20 11:00:00,15.3,6.6,56.0,0.0,,350.0,7.6,,1025.9,,3.0
2022-09-20 12:00:00,16.6,6.4,51.0,0.0,,40.0,3.6,,1025.6,,3.0
2022-09-20 13:00:00,16.5,7.9,57.0,0.0,,360.0,9.4,,1025.4,,3.0
2022-09-20 14:00:00,16.8,7.7,55.0,0.0,,330.0,7.6,,1025.0,,3.0
2022-09-20 15:00:00,17.2,8.9,58.0,0.0,,30.0,5.4,,1024.6,,3.0
2022-09-20 16:00:00,16.9,9.1,60.0,0.0,,20.0,9.4,,1024.6,,3.0
2022-09-20 17:00:00,16.4,8.6,60.0,0.0,,30.0,11.2,,1024.7,,3.0
2022-09-20 18:00:00,15.5,8.7,64.0,0.0,,30.0,9.4,,1025.0,,3.0
2022-09-20 19:00:00,14.9,8.8,67.0,0.0,,30.0,7.6,,1025.3,,3.0
2022-09-20 20:00:00,13.9,8.7,71.0,0.0,,40.0,5.4,,1025.7,,3.0
2022-09-20 21:00:00,13.2,8.5,73.0,0.0,,30.0,7.6,,1025.7,,3.0
2022-09-20 22:00:00,12.5,8.0,74.0,0.0,,20.0,5.4,,1026.0,,2.0
2022-09-20 23:00:00,12.7,8.0,73.0,0.0,,30.0,7.6,,1026.1,,1.0
2022-09-21 00:00:00,12.3,7.8,74.0,0.0,,30.0,9.4,,1026.1,,1.0
2022-09-21 01:00:00,11.7,7.6,76.0,0.0,,40.0,9.4,,1026.1,,1.0
2022-09-21 02:00:00,11.4,8.1,80.0,0.0,,30.0,3.6,,1026.2,,1.0
2022-09-21 03:00:00,10.8,8.0,83.0,0.0,,30.0,9.4,,1026.0,,2.0
2022-09-21 04:00:00,10.6,8.0,84.0,0.0,,10.0,7.6,,1026.1,,2.0
2022-09-21 05:00:00,10.2,7.6,84.0,0.0,,30.0,7.6,,1026.2,,2.0
2022-09-21 06:00:00,10.2,7.8,85.0,0.0,,30.0,9.4,,1026.2,,1.0
2022-09-21 07:00:00,11.0,8.2,83.0,0.0,,30.0,7.6,,1026.2,,1.0
2022-09-21 08:00:00,12.5,8.6,77.0,0.0,,50.0,7.6,,1026.0,,1.0
2022-09-21 09:00:00,15.7,8.0,60.0,0.0,,40.0,9.4,,1026.0,,1.0
2022-09-21 10:00:00,16.3,8.8,61.0,0.0,,60.0,11.2,,1025.9,,1.0
2022-09-21 11:00:00,17.4,7.4,52.0,0.0,,30.0,11.2,,1025.6,,1.0
2022-09-21 12:00:00,18.8,9.3,54.0,0.0,,70.0,9.4,,1025.0,,3.0
2022-09-21 13:00:00,18.7,6.8,46.0,0.0,,20.0,14.8,,1024.7,,3.0
2022-09-21 14:00:00,19.0,7.7,48.0,0.0,,20.0,7.6,,1024.0,,3.0
2022-09-21 15:00:00,18.6,6.1,44.0,0.0,,30.0,11.2,,1023.8,,3.0
2022-09-21 16:00:00,18.8,6.0,43.0,0.0,,60.0,7.6,,1023.4,,1.0
2022-09-21 17:00:00,16.6,6.1,50.0,0.0,,46.0,11.2,,1023.7,,1.0
2022-09-21 18:00:00,16.2,5.8,50.0,0.0,,80.0,11.2,,1023.7,,1.0
2022-09-21 19:00:00,15.0,5.8,54.0,0.0,,70.0,7.6,,1024.2,,1.0
2022-09-21 20:00:00,14.8,5.6,54.0,0.0,,70.0,7.6,,1024.2,,1.0
2022-09-21 21:00:00,13.8,5.7,58.0,0.0,,80.0,5.4,,1024.2,,1.0
2022-09-21 22:00:00,13.5,5.6,59.0,0.0,,70.0,7.6,,1023.9,,1.0
2022-09-21 23:00:00,12.8,5.7,62.0,0.0,,50.0,3.6,,1023.7,,1.0
2022-09-22 00:00:00,12.1,5.9,66.0,0.0,,350.0,3.6,,1023.5,,1.0
2022-09-22 01:00:00,11.5,6.4,71.0,0.0,,330.0,5.4,,1023.4,,1.0
2022-09-22 02:00:00,10.9,6.1,72.0,0.0,,360.0,5.4,,1023.1,,1.0
2022-09-22 03:00:00,10.5,6.1,74.0,0.0,,30.0,5.4,,1022.8,,1.0
2022-09-22 04:00:00,10.3,6.3,76.0,0.0,,360.0,3.6,,1022.6,,1.0
2022-09-22 05:00:00,9.9,6.1,77.0,0.0,,40.0,1.8,,1022.4,,1.0
2022-09-22 06:00:00,9.9,6.4,79.0,0.0,,330.0,1.8,,1022.7,,1.0
2022-09-22 07:00:00,10.8,6.4,74.0,0.0,,50.0,1.8,,1022.6,,1.0
2022-09-22 08:00:00,12.9,6.3,64.0,0.0,,50.0,1.8,,1022.6,,2.0
2022-09-22 09:00:00,16.1,6.2,52.0,0.0,,40.0,3.6,,1022.4,,2.0
2022-09-22 10:00:00,17.3,5.9,47.0,0.0,,100.0,7.6,,1022.2,,2.0
2022-09-22 11:00:00,18.5,4.6,40.0,0.0,,90.0,7.6,,1021.4,,3.0
2022-09-22 12:00:00,19.6,5.6,40.0,0.0,,100.0,5.4,,1021.0,,3.0
2022-09-22 13:00:00,20.5,5.7,38.0,0.0,,30.0,7.6,,1020.5,,3.0
2022-09-22 14:00:00,20.1,5.3,38.0,0.0,,90.0,5.4,,1019.9,,3.0
2022-09-22 15:00:00,19.7,5.0,38.0,0.0,,230.0,5.4,,1019.6,,3.0
2022-09-22 16:00:00,20.1,5.7,39.0,0.0,,170.0,3.6,,1019.2,,3.0
2022-09-22 17:00:00,19.1,5.5,41.0,0.0,,170.0,3.6,,1018.9,,2.0
2022-09-22 18:00:00,17.2,5.8,47.0,0.0,,180.0,3.6,,1019.2,,3.0
2022-09-22 19:00:00,16.0,5.9,51.0,0.0,,190.0,3.6,,1019.3,,3.0
2022-09-22 20:00:00,15.3,5.8,53.0,0.0,,200.0,3.6,,1019.5,,3.0
2022-09-22 21:00:00,14.8,6.9,59.0,0.0,,190.0,5.4,,1019.2,,3.0
